product_code,price,price_is_discounted,price_without_discount,currency,price_per,date,location_osm_type,location_osm_id,category_tag
3154230809869,3.74,False,,EUR,,2023-02-21,WAY,134511596,
3325420893252,6.55,False,,EUR,,2023-02-21,WAY,134511596,
3095758048012,2.24,False,,EUR,,2023-02-27,WAY,134511596,
3254560378063,3.36,False,,EUR,,2023-03-03,WAY,134511596,
5410721550732,1.62,False,,EUR,,2023-03-03,WAY,134511596,
3181231001732,8.75,False,,EUR,,2023-03-25,WAY,134511596,
3596710430130,3.12,False,,EUR,,2023-03-31,WAY,134511596,
3302740047398,2.41,False,,EUR,,2023-04-05,WAY,134511596,
3254560023352,2.33,False,,EUR,,2023-04-05,WAY,134511596,
3596710430123,3.27,False,,EUR,,2023-04-11,WAY,134511596,
3302740047367,3.38,False,,EUR,,2023-04-11,WAY,134511596,
3254560077225,1.58,False,,EUR,,2023-04-13,WAY,134511596,
3596710450411,2.19,False,,EUR,,2023-05-17,WAY,134511596,
3302740047398,2.41,False,,EUR,,2023-05-23,WAY,134511596,
3596710344499,3.29,False,,EUR,,2023-05-23,WAY,134511596,
3038356803584,3.46,False,,EUR,,2023-05-23,WAY,134511596,
3181231001732,8.75,False,,EUR,,2023-05-23,WAY,134511596,
3038350013002,1.09,False,,EUR,,2023-06-28,WAY,134511596,
3449865293832,4.83,False,,EUR,,2023-06-28,WAY,134511596,
3254566468089,2.88,False,,EUR,,2023-07-06,WAY,134511596,
3154230809838,2.68,False,,EUR,,2023-07-10,WAY,134511596,
3181231003354,15.05,False,,EUR,,2023-07-21,WAY,134511596,
3302740050268,4.49,False,,EUR,,2023-07-22,WAY,134511596,
3154230801054,3.27,False,,EUR,,2023-07-22,WAY,134511596,
3254560378063,3.89,False,,EUR,,2023-07-26,WAY,134511596,
3154230809838,2.29,False,,EUR,,2023-08-02,WAY,134511596,
3302740047367,3.6,False,,EUR,,2023-08-16,WAY,134511596,
3154230809838,2.29,False,,EUR,,2023-09-02,WAY,134511596,
3254560378063,3.89,False,,EUR,,2023-09-03,WAY,134511596,
5410721550732,1.71,False,,EUR,,2023-09-14,WAY,134511596,
3596710199303,6.55,False,,EUR,,2023-09-22,WAY,134511596,
3154230802259,2.81,False,,EUR,,2023-09-22,WAY,134511596,
3596710295173,6.36,False,,EUR,,2023-10-05,WAY,134511596,
3181231003354,15.05,False,,EUR,,2023-10-26,WAY,134511596,
3154230802341,2.92,False,,EUR,,2023-10-26,WAY,134511596,
3449865293832,5.35,False,,EUR,,2023-11-03,WAY,134511596,
3596710199303,6.55,False,,EUR,,2023-11-03,WAY,134511596,
3254566468089,2.49,False,,EUR,,2023-11-23,WAY,134511596,
3154230802259,1.99,False,,EUR,,2023-11-23,WAY,134511596,
3302740047367,3.6,False,,EUR,,2023-11-29,WAY,134511596,
3261055930439,2.29,False,,EUR,,2023-12-01,WAY,134511596,
3250392504465,5.36,False,,EUR,,2023-08-03,WAY,27108404,
3250390408994,5.88,False,,EUR,,2023-09-16,WAY,27108404,
3250390408994,5.88,False,,EUR,,2023-09-16,WAY,27108404,
3250392053635,6.85,False,,EUR,,2023-05-17,NODE,9343987897,
3250392053635,6.85,False,,EUR,,2023-05-17,NODE,9343987897,
3560071263874,1.65,False,,EUR,,2021-09-10,WAY,109799029,
3325420284494,3.84,False,,EUR,,2021-09-10,WAY,109799029,
80422167,4.79,False,,EUR,,2021-06-23,WAY,134511596,
80422167,3.5,False,,EUR,,2022-06-20,WAY,134511596,
80422167,4.35,False,,EUR,,2023-02-21,WAY,134511596,
80422167,4.35,False,,EUR,,2023-06-08,WAY,134511596,
3760184013360,4.69,False,,EUR,,2024-02-18,WAY,74917423,
3760197637768,4.59,False,,EUR,,2024-02-18,WAY,74917423,
3512690000217,3.98,False,,EUR,,2024-02-17,NODE,7158230204,
3230890033131,6.29,False,,EUR,,2024-02-17,NODE,7158230204,
3760195545218,9.4,False,,EUR,,2024-02-17,NODE,7158230204,
3760195541555,22.95,False,,EUR,,2024-02-17,NODE,7158230204,
3661112055813,1.89,False,,EUR,,2023-10-20,WAY,1234038503,
3661112502904,2.62,False,,EUR,,2023-10-20,WAY,1234038503,
3564700602706,3.19,False,,EUR,,2023-07-04,WAY,1234038503,
3154230802136,2.14,False,,EUR,,2022-12-16,WAY,1234038503,
3661112054618,1.39,False,,EUR,,2022-12-16,WAY,1234038503,
3661112603106,1.89,False,,EUR,,2022-10-14,WAY,1234038503,
3154230801269,1.18,False,,EUR,,2022-07-08,WAY,1234038503,
3302740047343,4.54,False,,EUR,,2022-07-08,WAY,1234038503,
3661112502966,1.99,False,,EUR,,2021-07-18,WAY,1234038503,
3564700460016,4.65,False,,EUR,,2021-07-07,WAY,1234038503,
3564700460016,5.64,False,,EUR,,2021-04-18,WAY,1234038503,
3661112602437,1.8,False,,EUR,,2021-02-11,WAY,1234038503,
3661112601843,1.58,False,,EUR,,2020-12-18,WAY,1234038503,
3661112602437,1.8,False,,EUR,,2020-12-18,WAY,1234038503,
3564700009321,1.79,False,,EUR,,2020-12-18,WAY,1234038503,
3564700460016,5.64,False,,EUR,,2020-10-14,WAY,1234038503,
3661112502928,2.13,False,,EUR,,2020-10-14,WAY,1234038503,
3366760015096,2.47,False,,EUR,,2021-08-02,WAY,188399075,
3230890009198,4.7,False,,EUR,,2024-02-17,NODE,4665329150,
3095754933015,3.38,False,,EUR,,2022-10-20,WAY,872934393,
3512690000675,3.79,False,,EUR,,2022-10-20,WAY,872934393,
5011308303194,2.95,False,,EUR,,2023-01-11,WAY,872934393,
3596710057733,1.75,False,,EUR,,2023-06-30,WAY,872934393,
3596710516513,2.67,False,,EUR,,2023-07-07,WAY,872934393,
3596710480678,3.55,False,,EUR,,2023-08-11,WAY,872934393,
8002974030771,5.19,False,,EUR,,2024-02-18,WAY,74917423,
8028257010438,5.1,False,,EUR,,2024-02-18,WAY,74917423,
8028257012982,6.45,False,,EUR,,2024-02-18,WAY,74917423,
8028257010339,5.1,False,,EUR,,2024-02-18,WAY,74917423,
8028257004260,6.4,False,,EUR,,2024-02-18,WAY,74917423,
3449865371837,4.55,False,,EUR,,2024-02-18,WAY,74917423,
3449860404172,5.29,False,,EUR,,2024-02-18,WAY,74917423,
3119320006481,5.15,False,,EUR,,2024-02-18,WAY,74917423,
3366760046861,4.1,False,,EUR,,2024-02-18,WAY,74917423,
3350033149304,2.39,False,,EUR,,2024-02-20,WAY,74647496,
3287360769038,6.89,False,,EUR,,2024-02-20,WAY,74647496,
3242273204052,1.65,False,,EUR,,2024-02-20,WAY,74647496,
3350030142131,1.99,False,,EUR,,2024-02-20,WAY,74647496,
3154230040286,2.75,False,,EUR,,2024-02-20,WAY,74647496,
3154230807261,3.69,False,,EUR,,2024-02-20,WAY,74647496,
3350033896505,3.55,False,,EUR,,2024-02-20,WAY,74647496,
3350033896536,3.39,False,,EUR,,2024-02-20,WAY,74647496,
3350033896543,3.39,False,,EUR,,2024-02-20,WAY,74647496,
3350033947030,1.89,False,,EUR,,2024-02-20,WAY,74647496,
3250393179853,1.89,False,,EUR,,2024-02-21,WAY,71133895,
3038352880305,3.39,False,,EUR,,2024-02-20,WAY,74647496,
3038352880206,1.99,False,,EUR,,2024-02-20,WAY,74647496,
3350033283688,2.59,False,,EUR,,2024-02-20,WAY,74647496,
3350033283671,1.45,False,,EUR,,2024-02-20,WAY,74647496,
3350033283664,2.59,False,,EUR,,2024-02-20,WAY,74647496,
3038352881005,4.99,False,,EUR,,2024-02-20,WAY,74647496,
3049580545560,2.29,False,,EUR,,2024-02-20,WAY,74647496,
3512690000972,3.45,False,,EUR,,2024-02-20,WAY,74647496,
3512690000439,3.49,False,,EUR,,2024-02-20,WAY,74647496,
3350033662834,4.99,False,,EUR,,2024-02-20,WAY,74647496,
3493836040383,5.89,False,,EUR,,2024-02-24,NODE,3844346134,
3038352881005,4.47,False,,EUR,,2024-02-24,WAY,74643800,
3261055951434,3.45,False,,EUR,,2024-02-26,WAY,75521876,
3256227090363,2.39,False,,EUR,,2024-03-01,NODE,9396525327,
3256228115904,2.85,False,,EUR,,2024-03-01,NODE,9396525327,
3449849659005,2.85,False,,EUR,,2024-03-01,NODE,9396525327,
3250390176015,1.49,False,,EUR,,2024-03-02,WAY,71133895,
3181232220286,5.45,False,,EUR,,2024-03-02,WAY,793052792,
3181232220309,3.9,False,,EUR,,2024-03-02,WAY,793052792,
3181232220453,7.85,False,,EUR,,2024-03-02,WAY,793052792,
3560071472757,0.99,False,,EUR,,2024-03-04,NODE,9388000648,
3560070752485,1.95,False,,EUR,,2024-03-04,NODE,9388000648,
3038359010507,3.55,False,,EUR,,2024-03-04,NODE,9388000648,
3021210013007,3.83,False,,EUR,,2024-03-06,WAY,872934393,
3537580706123,2.62,False,,EUR,,2024-03-06,WAY,872934393,
30000117,1.48,False,,EUR,,2024-03-06,WAY,872934393,
3537580707298,2.16,False,,EUR,,2024-03-06,WAY,872934393,
3596710428946,17.95,False,,EUR,,2024-03-06,WAY,872934393,
3537580707304,3.74,False,,EUR,,2024-03-06,WAY,872934393,
3021210029909,4.51,False,,EUR,,2024-03-06,WAY,872934393,
3021210026908,3.73,False,,EUR,,2024-03-06,WAY,872934393,
5762385060028,2.19,False,,EUR,,2024-03-06,WAY,872934393,
5762385028813,4.39,False,,EUR,,2024-03-06,WAY,872934393,
3537580704457,5.32,False,,EUR,,2024-03-06,WAY,872934393,
3021210020906,2.74,False,,EUR,,2024-03-06,WAY,872934393,
3047360801080,4.29,False,,EUR,,2024-03-06,WAY,872934393,
3021210021903,2.76,False,,EUR,,2024-03-06,WAY,872934393,
3596710333899,1.94,False,,EUR,,2024-03-06,WAY,872934393,
3596710185573,2.13,False,,EUR,,2024-03-06,WAY,872934393,
3596710188246,1.45,False,,EUR,,2024-03-06,WAY,872934393,
3596710356751,2.0,False,,EUR,,2024-03-06,WAY,872934393,
3596710455669,1.68,False,,EUR,,2024-03-06,WAY,872934393,
3596710356768,1.77,False,,EUR,,2024-03-06,WAY,872934393,
3254560786479,20.95,False,,EUR,,2024-03-06,WAY,872934393,
3254560067691,2.4,False,,EUR,,2024-03-06,WAY,872934393,
3261055953421,3.72,False,,EUR,,2024-03-06,WAY,872934393,
3261055953414,3.72,False,,EUR,,2024-03-06,WAY,872934393,
5707196282740,2.99,False,,EUR,,2024-03-06,WAY,872934393,
3596710324439,3.0,False,,EUR,,2024-03-06,WAY,872934393,
3596710304363,1.88,False,,EUR,,2024-03-06,WAY,872934393,
3596710010776,2.52,False,,EUR,,2024-03-06,WAY,872934393,
3596710010783,1.58,False,,EUR,,2024-03-06,WAY,872934393,
3596710324446,2.96,False,,EUR,,2024-03-06,WAY,872934393,
3275411802049,2.02,False,,EUR,,2024-03-06,WAY,872934393,
3275411809000,2.68,False,,EUR,,2024-03-06,WAY,872934393,
3270270007772,2.06,False,,EUR,,2024-03-06,WAY,872934393,
3275411801011,1.97,False,,EUR,,2024-03-06,WAY,872934393,
3596710398799,2.86,False,,EUR,,2024-03-06,WAY,872934393,
3270270006140,2.59,False,,EUR,,2024-03-06,WAY,872934393,
3270270006164,2.94,False,,EUR,,2024-03-06,WAY,872934393,
3596710440672,4.47,False,,EUR,,2024-03-06,WAY,872934393,
3261055951441,4.05,False,,EUR,,2024-03-06,WAY,872934393,
3261055951458,3.91,False,,EUR,,2024-03-06,WAY,872934393,
3487400006981,1.89,False,,EUR,,2024-03-06,WAY,872934393,
3449865374807,2.65,False,,EUR,,2024-03-07,WAY,1166230725,
3021690021059,2.65,False,,EUR,,2024-03-12,WAY,204128538,
8008481792607,5.6,False,,EUR,,2024-03-15,NODE,7431585942,
3478820003193,3.35,False,,EUR,,2024-03-15,NODE,603026876,
3483190093385,2.06,False,,EUR,,2024-03-15,NODE,603026876,
3483190093354,2.17,True,3.1,EUR,,2024-03-15,NODE,603026876,
3560071415440,3.15,False,,EUR,,2024-03-15,NODE,3344841823,
3760020509347,3.76,False,,EUR,,2024-03-15,NODE,603026876,
3250390117988,5.52,False,,EUR,,2024-03-16,NODE,246286922,
3335880006710,9.3,False,,EUR,,2024-03-16,WAY,1185580901,
3166296200207,1.69,False,,EUR,,2024-03-15,NODE,1616151872,
7613038437439,2.99,False,,EUR,,2024-03-15,NODE,1616151872,
3181232121484,2.79,False,,EUR,,2014-07-18,WAY,886288093,
3700141401625,15.99,False,,EUR,,2014-12-17,WAY,886288093,
3345856802819,0.78,False,,EUR,,2016-10-11,WAY,886288093,
3345858011110,0.99,False,,EUR,,2016-10-11,WAY,886288093,
3369578997714,0.9,False,,EUR,,2016-10-11,WAY,886288093,
3596710407040,0.97,False,,EUR,,2016-10-11,WAY,886288093,
4006259001023,0.99,False,,EUR,,2016-10-11,WAY,886288093,
3459860004838,3.36,False,,EUR,,2017-12-29,WAY,886288093,
3596710440597,1.82,False,,EUR,,2018-01-04,WAY,886288093,
3264057561212,0.99,False,,EUR,,2018-01-29,WAY,886288093,
3596710440665,1.49,False,,EUR,,2018-05-26,WAY,886288093,
3436598135980,1.99,False,,EUR,,2018-06-04,WAY,886288093,
8410060485501,2.99,False,,EUR,,2018-06-04,WAY,886288093,
3264057561212,0.99,False,,EUR,,2018-11-22,WAY,886288093,
3095751926010,2.51,False,,EUR,,2018-12-13,WAY,886288093,
3436598135980,1.98,False,,EUR,,2018-12-13,WAY,886288093,
3512690000576,2.39,False,,EUR,,2018-12-13,WAY,886288093,
3512690002686,1.29,False,,EUR,,2018-12-13,WAY,886288093,
3345856802819,0.86,False,,EUR,,2019-02-12,WAY,886288093,
3369578997714,0.9,False,,EUR,,2019-02-12,WAY,886288093,
3596710055999,1.43,False,,EUR,,2019-02-12,WAY,886288093,
4006259001023,0.99,False,,EUR,,2019-02-12,WAY,886288093,
3268750009521,0.99,False,,EUR,,2019-04-15,WAY,886288093,
4006259001023,0.99,False,,EUR,,2019-04-15,WAY,886288093,
4006259012296,1.35,False,,EUR,,2019-04-24,WAY,886288093,
3268750008296,0.99,False,,EUR,,2019-06-15,WAY,886288093,
4006259001023,0.99,False,,EUR,,2019-12-02,WAY,886288093,
7613036724203,1.33,False,,EUR,,2020-01-03,WAY,886288093,
3268750010022,0.99,False,,EUR,,2020-01-28,WAY,886288093,
3273230068615,3.5,False,,EUR,,2020-08-29,WAY,886288093,
3700141403803,1.99,False,,EUR,,2020-10-15,WAY,886288093,
3700141403940,1.85,False,,EUR,,2020-10-15,WAY,886288093,
3273230069612,2.43,False,,EUR,,2021-07-16,WAY,886288093,
3338910009002,1.49,False,,EUR,,2021-07-16,WAY,886288093,
3345858011110,1.29,False,,EUR,,2021-07-16,WAY,886288093,
3180940081400,0.99,False,,EUR,,2021-11-09,WAY,886288093,
3254565416869,4.1,False,,EUR,,2021-11-09,WAY,886288093,
3369578997714,0.99,False,,EUR,,2021-11-09,WAY,886288093,
4006259001023,0.99,False,,EUR,,2021-11-09,WAY,886288093,
4006259001023,0.99,False,,EUR,,2023-01-13,WAY,886288093,
3104544077041,10.79,False,,EUR,,2023-10-19,WAY,886288093,
7613035989597,1.69,False,,EUR,,2018-01-10,WAY,171287186,
3596710340439,1.3,False,,EUR,,2018-09-05,WAY,171287186,
3596710178896,1.89,False,,EUR,,2019-01-11,WAY,171287186,
3596710353385,2.35,False,,EUR,,2019-01-11,WAY,171287186,
7613035386792,2.29,False,,EUR,,2019-03-06,WAY,171287186,
3180940084401,1.19,False,,EUR,,2019-11-28,WAY,171287186,
3596710464753,1.03,False,,EUR,,2019-11-28,WAY,171287186,
3596710407040,1.25,False,,EUR,,2023-10-19,WAY,171287186,
3596710424665,3.84,False,,EUR,,2021-08-19,NODE,2042757094,
3024720026895,3.16,False,,EUR,,2024-03-16,NODE,1865883892,
3350240040111,4.19,False,,EUR,,2024-03-16,NODE,1865883892,
3350240051018,4.31,False,,EUR,,2024-03-16,NODE,1865883892,
7613034569769,3.25,False,,EUR,,2024-03-16,NODE,1865883892,
3154230802136,2.47,False,,EUR,,2024-03-16,NODE,1865883892,
3154230811794,2.99,False,,EUR,,2024-03-16,NODE,1865883892,
3154230802310,2.56,False,,EUR,,2024-03-16,NODE,1865883892,
3154230802372,2.4,False,,EUR,,2024-03-16,NODE,1865883892,
3104544073814,4.99,False,,EUR,,2024-03-16,NODE,1865883892,
3021210060209,5.95,False,,EUR,,2024-03-16,NODE,1865883892,
3596710409655,4.27,False,,EUR,,2024-03-16,NODE,1865883892,
3049580545560,2.4,False,,EUR,,2024-03-16,NODE,1865883892,
3350033149304,2.39,False,,EUR,,2024-03-20,WAY,74647496,
3449865333491,3.15,False,,EUR,,2024-03-20,WAY,74647496,
3449865371998,2.0,False,,EUR,,2024-03-20,WAY,74647496,
3449865281709,3.37,False,,EUR,,2024-03-20,NODE,1865883892,
3281780085105,2.37,False,,EUR,,2024-03-21,NODE,2389297308,
3269612045008,1.98,False,,EUR,,2024-03-21,NODE,2389297308,
20680756,2.89,False,,EUR,,2024-03-21,NODE,5518900247,
5010436500017,5.99,False,,EUR,,2024-03-25,NODE,1215494564,
20680756,2.89,False,,EUR,,2024-03-25,NODE,5518900247,
3250390314257,1.49,False,,EUR,,2024-03-26,NODE,246286922,
3250390408970,5.88,False,,EUR,,2024-03-26,NODE,246286922,
3537580707304,3.54,False,,EUR,,2024-03-28,NODE,2389297308,
3596710494538,3.14,False,,EUR,,2024-03-28,WAY,872934393,
3266140057824,4.9,False,,EUR,,2024-03-28,WAY,204128538,
3596710494538,3.14,False,,EUR,,2024-03-29,WAY,872934393,
3268750009118,1.2,False,,EUR,,2024-03-30,NODE,9396525327,
26067193,2.99,False,,EUR,,2024-03-30,NODE,1793355690,
3038350013002,1.26,False,,EUR,,2024-03-21,NODE,5599022974,
3038350013002,1.09,False,,EUR,,2023-03-21,NODE,827624445,
4061458013130,2.29,False,,EUR,,2024-04-02,NODE,266623118,
3507170901115,6.69,False,,EUR,,2024-04-03,NODE,11586957737,
3760099534042,7.5,False,,EUR,,2024-04-03,NODE,11586957737,
2887820049079,7.98,False,,EUR,,2024-04-05,WAY,71133895,
3038352880206,1.99,False,,EUR,,2024-04-06,NODE,440122312,
3038355841402,4.29,False,,EUR,,2024-04-06,NODE,440122312,
3281780085105,2.37,False,,EUR,,2024-04-09,NODE,2389297308,
3507170901269,6.95,False,,EUR,,2024-04-09,NODE,3043649884,
3250392654054,1.78,False,,EUR,,2024-04-11,WAY,71133895,
3256224658931,2.6,False,,EUR,,2024-04-15,WAY,204128538,
3261053456603,6.56,False,,EUR,,2024-03-21,NODE,1273681786,
3038350013002,1.4,False,,EUR,,2024-03-21,NODE,1273681786,
3250392654054,1.78,False,,EUR,,2024-04-19,WAY,71133895,
3661112502904,2.62,False,,EUR,,2024-04-19,WAY,81099451,
3661112055813,1.85,False,,EUR,,2024-04-19,WAY,81099451,
3564700602706,3.09,False,,EUR,,2024-04-19,WAY,81099451,
3038350013002,0.95,False,,EUR,,2024-04-17,WAY,71133895,
3422210448934,4.85,False,,EUR,,2024-04-19,NODE,7431585942,
3154230040286,2.29,False,,EUR,,2024-02-02,NODE,2042757094,
3329489900586,3.45,False,,EUR,,2024-04-29,NODE,3936222237,
3335880006741,8.35,False,,EUR,,2024-04-29,NODE,3936222237,
3760109520232,1.08,False,,EUR,,2017-03-28,WAY,65403813,
3760109520232,1.14,False,,EUR,,2017-12-28,WAY,65403813,
3760109520133,4.39,False,,EUR,,2018-10-15,WAY,65403813,
3760109520133,4.41,False,,EUR,,2018-12-17,WAY,65403813,
3154230810759,3.49,False,,EUR,,2024-04-13,NODE,7183794920,
3230890027529,5.5,False,,EUR,,2024-04-13,NODE,7183794920,
3560071252038,2.39,False,,EUR,,2024-04-06,NODE,7183794920,
3560071009410,1.0,False,,EUR,,2024-03-30,NODE,7183794920,
3266980138721,1.65,False,,EUR,,2024-03-09,NODE,7183794920,
3266980138721,1.65,False,,EUR,,2024-03-09,NODE,7183794920,
3266980138721,1.65,False,,EUR,,2024-03-09,NODE,7183794920,
3245412452963,1.65,False,,EUR,,2024-03-02,NODE,7183794920,
3560070981083,2.29,False,,EUR,,2024-03-02,NODE,7183794920,
3560070591145,3.35,False,,EUR,,2024-03-02,NODE,7183794920,
3560071009380,1.0,False,,EUR,,2024-03-02,NODE,7183794920,
3302740057502,2.44,False,,EUR,,2024-02-23,NODE,7183794920,
3302740057502,2.44,False,,EUR,,2024-02-23,NODE,7183794920,
3154230809869,3.39,False,,EUR,,2024-02-17,NODE,7183794920,
3560071009380,1.0,False,,EUR,,2024-02-10,NODE,7183794920,
3560070720019,2.99,False,,EUR,,2024-02-10,NODE,7183794920,
3248830001195,4.2,False,,EUR,,2024-02-03,NODE,7183794920,
3248830001188,4.2,False,,EUR,,2024-02-03,NODE,7183794920,
3154230802259,2.59,False,,EUR,,2024-02-03,NODE,7183794920,
3154230802259,2.59,False,,EUR,,2024-02-03,NODE,7183794920,
3560071009380,1.0,False,,EUR,,2024-02-03,NODE,7183794920,
3560071252038,2.39,False,,EUR,,2024-01-27,NODE,7183794920,
3154230810759,3.9,False,,EUR,,2024-01-20,NODE,7183794920,
3560070636471,2.09,False,,EUR,,2024-01-20,NODE,7183794920,
3560070636471,2.09,False,,EUR,,2024-01-20,NODE,7183794920,
3154230801368,2.45,False,,EUR,,2023-12-16,NODE,7183794920,
3560071452995,1.99,False,,EUR,,2023-12-16,NODE,7183794920,
3154230808596,6.4,False,,EUR,,2023-12-02,NODE,7183794920,
3266980138721,1.65,False,,EUR,,2023-12-02,NODE,7183794920,
3266980138721,1.65,False,,EUR,,2023-12-02,NODE,7183794920,
3266980138721,1.65,False,,EUR,,2023-12-02,NODE,7183794920,
3245390038609,4.49,False,,EUR,,2023-12-02,NODE,7183794920,
3560071252052,2.59,False,,EUR,,2023-11-18,NODE,7183794920,
3560071420017,1.95,False,,EUR,,2023-11-18,NODE,7183794920,
3154230810926,6.7,False,,EUR,,2023-11-18,NODE,7183794920,
3230890001475,5.0,False,,EUR,,2023-11-18,NODE,7183794920,
3230890010293,5.0,False,,EUR,,2023-11-18,NODE,7183794920,
3245413205452,2.85,False,,EUR,,2023-11-11,NODE,7183794920,
3560071252038,2.39,False,,EUR,,2023-11-09,NODE,7183794920,
3560071449698,2.65,False,,EUR,,2023-11-09,NODE,7183794920,
3560071263843,2.25,False,,EUR,,2023-11-05,NODE,7183794920,
3230890014000,5.45,False,,EUR,,2023-11-05,NODE,7183794920,
3266980138721,1.63,False,,EUR,,2023-10-19,NODE,7183794920,
3266980138721,1.63,False,,EUR,,2023-10-19,NODE,7183794920,
3266980138721,1.63,False,,EUR,,2023-10-18,NODE,7183794920,
3266980138721,1.63,False,,EUR,,2023-10-18,NODE,7183794920,
3245414636750,3.79,False,,EUR,,2023-10-06,NODE,7183794920,
3245414636750,3.79,False,,EUR,,2023-10-06,NODE,7183794920,
3245414636750,3.79,False,,EUR,,2023-10-06,NODE,7183794920,
3245414636750,3.79,False,,EUR,,2023-10-06,NODE,7183794920,
3302740047374,4.79,False,,EUR,,2023-09-30,NODE,7183794920,
3230890014000,5.49,False,,EUR,,2023-09-22,NODE,7183794920,
3154230050667,2.55,False,,EUR,,2023-09-22,NODE,7183794920,
3154230050667,2.55,False,,EUR,,2023-09-22,NODE,7183794920,
3596690128249,8.05,False,,EUR,,2023-09-09,NODE,7183794920,
3560071010164,1.0,False,,EUR,,2023-09-01,NODE,7183794920,
3154230802280,1.94,False,,EUR,,2023-09-01,NODE,7183794920,
3302740057502,2.39,False,,EUR,,2023-08-23,NODE,7183794920,
3560070751570,1.99,False,,EUR,,2023-07-15,NODE,7183794920,
3154230801368,2.39,False,,EUR,,2023-07-15,NODE,7183794920,
3560071423896,3.06,False,,EUR,,2023-07-15,NODE,7183794920,
3245416027648,2.99,False,,EUR,,2023-07-01,NODE,7183794920,
3245416027648,2.99,False,,EUR,,2023-07-01,NODE,7183794920,
3154230801368,2.39,False,,EUR,,2023-06-24,NODE,7183794920,
3154230801368,2.39,False,,EUR,,2023-06-24,NODE,7183794920,
3154230801368,2.39,False,,EUR,,2023-06-24,NODE,7183794920,
3154230801368,2.39,False,,EUR,,2023-06-24,NODE,7183794920,
3230890003714,3.17,False,,EUR,,2023-06-24,NODE,7183794920,
3560071170318,2.99,False,,EUR,,2023-06-10,NODE,7183794920,
3560071321789,3.75,False,,EUR,,2023-05-24,NODE,7183794920,
3302740059643,2.99,False,,EUR,,2023-04-01,NODE,7183794920,
3245415327398,4.59,False,,EUR,,2023-04-01,NODE,7183794920,
3560071420048,1.95,False,,EUR,,2023-03-28,NODE,7183794920,
3560071420048,1.89,False,,EUR,,2023-03-04,NODE,7183794920,
3154230809425,4.39,False,,EUR,,2023-03-04,NODE,7183794920,
3560070487516,3.79,False,,EUR,,2023-01-21,NODE,7183794920,
3560071449698,2.19,False,,EUR,,2023-01-21,NODE,7183794920,
3560071449698,2.19,False,,EUR,,2023-01-21,NODE,7183794920,
3560070555901,2.25,False,,EUR,,2023-01-07,NODE,7183794920,
3242272346050,3.19,False,,EUR,,2023-01-07,NODE,7183794920,
3560070345397,2.95,False,,EUR,,2023-01-07,NODE,7183794920,
3560071094898,1.85,False,,EUR,,2023-01-02,NODE,7183794920,
3560071094898,1.75,False,,EUR,,2022-12-08,NODE,7183794920,
3180940000104,2.59,False,,EUR,,2022-11-19,NODE,7183794920,
3154230802310,2.45,False,,EUR,,2022-11-05,NODE,7183794920,
3154230802310,2.45,False,,EUR,,2022-11-05,NODE,7183794920,
3245415407359,1.83,False,,EUR,,2022-11-05,NODE,7183794920,
3560070981083,2.19,False,,EUR,,2022-10-15,NODE,7183794920,
3245412432613,2.19,False,,EUR,,2022-10-15,NODE,7183794920,
3560071010164,1.0,False,,EUR,,2022-10-15,NODE,7183794920,
3154230809548,3.75,False,,EUR,,2022-10-15,NODE,7183794920,
3154230809548,3.75,False,,EUR,,2022-10-15,NODE,7183794920,
3302740059209,2.35,False,,EUR,,2022-10-15,NODE,7183794920,
3560071009380,1.0,False,,EUR,,2022-10-15,NODE,7183794920,
3560070912209,1.85,False,,EUR,,2022-10-15,NODE,7183794920,
3180940083114,3.76,False,,EUR,,2022-09-23,NODE,7183794920,
3245412452963,1.45,False,,EUR,,2022-09-23,NODE,7183794920,
3180940084722,2.59,False,,EUR,,2022-08-20,NODE,7183794920,
3384480022033,1.93,False,,EUR,,2022-07-09,NODE,7183794920,
3384480022033,1.93,False,,EUR,,2022-07-09,NODE,7183794920,
3560071170318,2.59,False,,EUR,,2022-07-09,NODE,7183794920,
7613035336131,2.2,False,,EUR,,2022-06-25,NODE,7183794920,
7613035336131,2.2,False,,EUR,,2022-06-25,NODE,7183794920,
7613035989535,2.69,False,,EUR,,2022-06-25,NODE,7183794920,
3560071094898,1.55,False,,EUR,,2022-06-25,NODE,7183794920,
3154230801368,1.95,False,,EUR,,2022-06-10,NODE,7183794920,
3154230801368,1.95,False,,EUR,,2022-06-04,NODE,7183794920,
3154230801368,1.95,False,,EUR,,2022-06-04,NODE,7183794920,
3483190092678,3.2,False,,EUR,,2022-05-06,NODE,7183794920,
3560071420017,1.49,False,,EUR,,2022-04-23,NODE,7183794920,
3154230801313,1.09,False,,EUR,,2022-04-02,NODE,7183794920,
3154230801313,1.09,False,,EUR,,2022-04-02,NODE,7183794920,
3560070689989,2.0,False,,EUR,,2022-04-17,NODE,7608842774,
3270190025153,1.73,False,,EUR,,2022-04-17,NODE,7608842774,
3154230811077,5.38,False,,EUR,,2024-02-27,WAY,102788017,
3560071420048,2.05,False,,EUR,,2024-02-27,WAY,102788017,
3760109520133,4.41,False,,EUR,,2019-01-28,WAY,65403813,
3760109520133,4.16,False,,EUR,,2018-01-29,WAY,65403813,
3760109520133,4.4,False,,EUR,,2018-05-29,WAY,65403813,
3661112055806,1.59,False,,EUR,,2020-01-23,WAY,65403813,
