agrement,nom,n_noms,commune,cp,n_siret,listes
18.033.001,ETABLISSEMENTS PUIGRENIER,1,BOURGES,18000,1,1
18.033.002,ITM LOGISTIQUE ALIMENTAIRE INTERNATIONAL,1,BOURGES,18000,1,1
18.033.003,CARREFOUR SUPPLY CHAIN,1,BOURGES,18000,1,1
18.033.004,POMONA - POMONA TERREAZUR,1,BOURGES,18000,1,1
18.033.006,STEF TRANSPORT BOURGES,1,BOURGES,18000,1,1
18.033.011,METRO FRANCE,1,BOURGES,18000,1,1
18.033.033,ETABLISSEMENTS PUIGRENIER,1,BOURGES,18000,1,3
18.033.135,CENT DEP INTERP FORMATION APPRENTIS,1,BOURGES,18000,1,1
18.033.454,ETABLISSEMENTS COLOM ET ALBERTI,1,BOURGES,18000,1,1
18.033.639,EGIMER,1,BOURGES,18000,1,1
18.159.001,COVI,1,NANCAY,18330,1,2
18.194.050,LAITERIES H. TRIBALLAT,1,RIANS,18220,1,1
18.197.003,AMANDIS,1,SAINT-AMAND-MONTROND,18200,1,1
18.197.050,SAS ABATTOIR BERRY BOCAGE,1,SAINT-AMAND-MONTROND,18200,1,2
18.205.003,GIROUT VIANDES,1,SAINT-DOULCHARD,18230,1,2
18.205.045,JACMAR,1,SAINT-DOULCHARD,18230,1,1
18.213.001,CARREFOUR SUPPLY CHAIN,1,SAINT-GERMAIN-DU-PUY,18390,1,1
18.213.002,PNL,1,SAINT-GERMAIN-DU-PUY,18390,1,1
18.213.315,SARL LOGISTIQUE DU CENTRE,1,SEMOY,45400,1,1
18.255.005,LA BOVIDA SA,1,LE SUBDRAY,18570,1,1
18.278.001,ESAT LE BERGERAT,1,VESDUN,18360,1,1
18.279.001,BERRY,1,VIERZON,18100,1,3
18.286.001,EARL DE LA CHAUMOTTE,1,VILLEQUIERS,18800,1,1
19.005.003,BRDF,1,ALLASSAC,19240,1,1
19.010.005,SOL,1,ARGENTAT,19400,1,1
19.011.001,LE HECH,1,ARNAC-POMPADOUR,19230,1,1
19.031.003,BLEDINA,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.005,KRILL,1,BRIVE-LA-GAILLARDE,19100,1,2
19.031.008,SO'HAM SUD-OUEST,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.009,SARL SPV,1,SAINT-PANTALEON-DE-LARCHE,19600,1,2
19.031.012,SARL GC,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.013,STEF LOGISTIQUE MIDI PYRENEES LIMOUSIN - STEF,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.015,LABFAB,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.017,TRANSPORTS VERLHAC ET FILS,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.020,BRIVE GEL,1,BRIVE-LA-GAILLARDE,19100,1,1
19.031.028,METRO CASH & CARRY FRANCE / METRO FRANCE,2,BRIVE-LA-GAILLARDE,19100,1,2
19.031.033,MARCEL SAVEURS BIO,1,BRIVE-LA-GAILLARDE,19100,1,1
19.063.002,MAISON FORCES RAIX,1,COSNAC,19360,1,3
19.071.001,GAEC JAPPELOUP,1,DAVIGNAC,19250,1,1
19.072.003,STEF TRANSPORT BRIVE - STEF,1,DONZENAC,19270,1,1
19.072.004,STEF LOGISTIQUE MIDI PYRENEES LIMOUSIN - STEF,1,DONZENAC,19270,1,1
19.073.001,GAEC ISA ET FLO,1,EGLETONS,19300,1,1
19.073.002,CHARAL,1,EGLETONS,19300,1,3
19.073.003,SALAISONS DE CORREZE,1,EGLETONS,19300,1,1
19.073.004,ETABLISSEMENTS PAUL MAZEYRAT,1,EGLETONS,19300,1,1
19.073.007,FAUGERE VIANDES,1,EGLETONS,19300,1,1
19.081.001,SARL DIX NEUF-SOIXANTE NEUF,1,EYREIN,19800,1,1
19.121.004,SOC EXPLOITATION ABATTOIRS VALEYNIE,1,LUBERSAC,19210,1,2
19.124.001,CONSERVES LAPEYRIE ET FILS,1,MANSAC,19520,1,1
19.125.001,ETS ANDRE RITOU,1,MARCILLAC-LA-CROISILLE,19320,1,1
19.133.001,SCEA REGIS ET SYLVIANE BALAT,1,MERCOEUR,19430,1,1
19.138.004,MEYSSAC VIANDES,1,MEYSSAC,19500,1,1
19.146.002,ETABLISSEMENTS BADEFORT - SOLAC,1,NAVES,19460,1,2
19.146.003,L'ATELIER FERMIER DE NAVES,1,NAVES,19460,1,1
19.148.004,SAS LES FINES BOUCHES RIENT - LES FINES BOUCHES RIENT,1,NEUVIC,19160,1,1
19.153.003,COMBE DE JOB - LA COMBE DE JOB ET CO FI LIM,1,OBJAT,19130,1,1
19.162.001,STB - SALAISONS BOUTOT,1,PERPEZAC-LE-NOIR,19410,1,1
19.207.109,LA QUERCYNOISE,1,SAINT-GERMAIN-LES-VERGNES,19330,1,1
19.229.002,SARL ALMADINA,1,SAINT-PANTALEON-DE-LARCHE,19600,1,1
19.246.001,COCIETE D'ABATTAGE DE LA CORREZE,1,SAINT-VIANCE,19240,1,2
19.246.002,"C A V I A R ""CENTRE D'AFFINAGE DES VIA / C A V I A R ""CENTRE D'AFFINAGE DES VIANDES DE RESTAURANTS""",2,SAINT-VIANCE,19240,1,2
19.249.002,L'AREDIENNE / SARL FONFREYDE - L'AREDIENNE,2,SAINT-YRIEIX-LE-DEJALAT,19300,1,2
19.272.001,LES 13 VENTS  ECOLE INTERNATIONALE DES METIERS ET DES COMPETENCES LIMOUSIN,1,TULLE,19000,1,1
19.274.003,TRANSPORTS RENE MADRIAS,1,USSAC,19270,1,1
19.274.004,MAISON LEPETIT,1,USSAC,19270,1,2
19.274.005,GAUTIER SAS - GAUTIER PRIMEX,1,USSAC,19270,1,1
19.275.001,GROUPT USAGERS DE L'ABATTOIR D'USSEL,1,USSEL,19200,1,1
19.275.004,ETABLISSEMENTS USSELLOIS GEORGES LUC,1,USSEL,19200,1,1
19.275.008,LE MONT DE LA COSTE,1,USSEL,19200,1,1
19.275.012,SARL MECHIN,1,USSEL,19200,1,1
21.054.001,COOPERATIVE ABATTOIRS DE BEAUNE,1,BEAUNE,21200,1,1
21.054.003,FRIGO TRANSPORTS 21,1,BEAUNE,21200,1,1
21.054.004,JEAN LUC PUGEAULT,1,BEAUNE,21200,1,1
21.054.007,NUTRISENS FRANCE - LES REPAS SANTE,1,BEAUNE,21200,1,1
21.054.010,ANDRE FILS,1,BEAUNE,21200,1,1
21.054.011,DELANCHY PRESTATIONS DE SERVICES 21 - DPS 21,1,BEAUNE,21200,1,1
21.054.016,FROMAGERIE HESS,1,BEAUNE,21200,1,1
21.072.001,CAT,1,BEZOUOTTE,21310,1,2
21.154.006,SOCIETE DE L'ABATTOIR CHATILLONNAIS,1,CHATILLON-SUR-SEINE,21400,1,1
21.171.005,POMONA - POMONA TERREAZUR,1,CHEVIGNY-SAINT-SAUVEUR,21800,1,1
21.200.001,JULIEN MACK,1,COUCHEY,21160,1,1
21.231.002,CLAVIERE VIANDES SA,1,DIJON,21000,1,1
21.231.003,MWD,1,DIJON,21000,1,1
21.231.005,LES SALAISONS DIJON.A.SABATIER,1,DIJON,21000,1,2
21.261.001,STEF TRANSPORT DIJON - STEF,1,FAUVERNEY,21110,1,1
21.278.001,ST NICOLAS GOURMET,1,FONTAINE-LES-DIJON,21121,1,1
21.295.001,SOCIETE ROUX ET COMPAGNIE,1,GEVREY-CHAMBERTIN,21220,1,2
21.347.002,TRANSGOURMET OPERATIONS - TRANSGOURMET,1,LEVERNOIS,21200,1,1
21.390.003,METRO FRANCE,1,MARSANNAY-LA-COTE,21160,1,1
21.417.001,SALAISONS DU MORVAN VOLAILLES DE BRESSE,1,MISSERY,21210,1,1
21.425.002,LPDM - LE PAIN DU MARCHE,1,MONTBARD,21500,1,1
21.441.001,EURL PASCAL LAPREE,1,MONT-SAINT-JEAN,21320,1,3
21.461.001,LE COTEAU DES SAVEURS,1,NOLAY,21340,1,3
21.464.002,AU JAMBON DE BOURGOGNE,1,NUITS-SAINT-GEORGES,21700,1,1
21.508.001,LOU CADETOU,1,PRENOIS,21370,1,1
21.515.001,JCK - FOODIES,1,QUETIGNY,21800,1,1
21.554.002,FOURNIER SAS,1,SAINT-JEAN-DE-LOSNE,21170,1,2
21.574.001,LORRAINE VENAISON,1,SAINT-SEINE-SUR-VINGEANNE,21610,1,1
21.663.001,GROUPE BIGARD,1,VENAREY-LES-LAUMES,21150,1,2
22.002.004,LA FERME DE MARIE-JEANNE,1,ANDEL,22400,1,2
22.004.036,EURO DONER BRETAGNE,1,BEGARD,22140,1,1
22.006.001,FERME DU TREGOR,1,BERHET,22140,1,1
22.007.001,BINIC GASTRONOMIE,1,BINIC-ETABLES-SUR-MER,22520,1,1
22.020.014,MADEMOISELLE DESSERTS BROONS,1,BROONS,22250,1,1
22.046.001,KERMENE,1,LE MENE,22330,1,5
22.049.017,LAITERIE NOUVELLE DE L'ARGUENON,1,CREHEN,22130,1,1
22.050.001,LA CUISINE DE MON PERE,1,TADEN,22100,1,1
22.050.003,ROCHEFORT CLAUDE,1,DINAN,22100,1,1
22.061.001,FOLLEZOU FREDERIC - FRED,1,GLOMEL,22110,1,1
22.067.001,SOCOPA VIANDES,1,GRACES,22200,1,2
22.070.009,UNIVERSITE CATHOLIQUE OUEST BRETAGNENORD,1,GUINGAMP,22200,1,1
22.074.001,MARTELL DEULOFEU - CHEZ MARTELL,1,LE HAUT-CORLAY,22320,1,1
22.081.002,DANIOLI DISTRIBUTION,1,HILLION,22120,1,1
22.084.018,SOBREVAL,1,JUGON-LES-LACS,22270,1,1
22.093.001,COOPERL ARC ATLANTIQUE,1,LAMBALLE,22400,1,6
22.093.004,INARIZ,1,LAMBALLE-ARMOR,22400,1,1
22.093.009,SARL ALAIN BOURDAIS,1,LAMBALLE,22400,1,1
22.093.013,BOUCHERIE DU PENTHIEVRE - BOUCHERIE GAULAY/BOUCHERIE PENTHIEV / BOUCHERIE GAULAY/BOUCHERIE PENTHIEV,2,LAMBALLE,22400,1,3
22.093.016,SCEA FERME DE LA MARE,1,LAMBALLE-ARMOR,22400,1,1
22.093.018,SYSCO FRANCE SAS,1,LAMBALLE ARMOR,22400,1,1
22.093.019,LA FERME DANIEL TANGUY,1,LAMBALLE-ARMOR,22400,1,1
22.093.041,CREPERIE JARNOUX,1,LAMBALLE ARMOR,22400,1,1
22.093.133,LE MONDE DES CREPES,1,LAMBALLE-ARMOR,22400,1,1
22.093.168,COOPERL ARC ATLANTIQUE,1,LAMBALLE,22400,1,3
22.099.002,LDC BRETAGNE,1,LANFAINS,22800,1,4
22.113.001,ABATTOIRS,1,LANNION,22300,1,1
22.113.002,BOUCHERIE AUDIGOU,1,LANNION,22300,1,3
22.113.003,CONSERVERIE DU TREGOR,1,LANNION,22300,1,1
22.113.007,LES CHARCUTERIES D'ARMOR / SOCIETE DES ETABLISSEMENTS TALHOUET,2,LANNION,22300,2,2
22.122.001,AVAC,1,LAURENAN,22230,1,1
22.133.001,TY BOCAL,1,LOSCOUET-SUR-MEU,22230,1,1
22.135.021,PIJONO VOLAILLES (DISTRIBUTION) - PIJONO DISTRIBUTION,1,LOUARGAT,22540,1,1
22.136.003,ENTREPOTS FRIGORIFIQUES DE L ARGOAT,1,LOUDEAC,22600,1,1
22.136.004,STEF LOGISTIQUE BRETAGNE SUD,1,LOUDEAC,22600,1,1
22.136.005,STEF LOGISTIQUE BRETAGNE SUD,1,LOUDEAC,22600,1,1
22.136.006,LOUDEAC VIANDES,1,LOUDEAC,22600,1,2
22.136.007,BROCELIANDE - ALH / COOPERL SALAISONS,2,LOUDEAC,22600,1,2
22.136.008,GELAGRI-BRETAGNE,1,LOUDEAC,22600,1,1
22.136.009,SARL DU PARC DE LA PEROUSSE,1,LOUDEAC,22600,1,1
22.147.001,SOCIETE DES VIANDES DU PORHOET / VOLPIN - LA TRINITAISE,2,MERDRIGNAC,22230,2,3
22.151.007,LES SAVEURS D'ARMOR,1,LAMBALLE,22400,1,2
22.152.024,HENRIETTE,1,MINIHY-TREGUIER,22220,1,1
22.157.001,DUJARDIN BRETAGNE,1,LE MOUSTOIR,22340,1,1
22.158.001,GRISOT SERVICES,1,GUERLEDAN,22530,1,1
22.158.004,LE ROTISSEUR DE GUERLEDAN / SAVEURS & INNOVATIONS BRETONNES - LE ROTISSEUR DE GUERLEDAN,2,GUERLEDAN,22530,1,2
22.158.019,CHARCUTERIE DES DRUIDES,1,GUERLEDAN,22530,1,1
22.158.026,SAS LE PLENIER BOSCHER,1,GUERLEDAN,22530,1,3
22.164.011,KELTIK FOOD COMPANY LIMITED,1,PEDERNEC,22540,1,1
22.171.001,OVOTEAM,1,PLAINTEL,22940,1,1
22.171.007,U-LOGISTIQUE,1,PLAINTEL,22940,1,1
22.173.001,GESBERT PHILIPPE,1,PLANGUENOUAL,22400,1,2
22.176.015,SARL LES DEUX LAUNAY,1,PLEDRAN,22960,1,2
22.182.001,CELTIGEL,1,PLELO,22170,1,1
22.182.005,LES DELICES DE LA MER,1,PLELO,22170,1,1
22.182.028,LE GRAND LEJON,1,PLELO,22170,1,1
22.183.001,VAPRAN,1,PLEMET,22210,1,1
22.183.005,CHARCUTERIE BIHOUEE,1,PLEMET,22210,1,1
22.187.051,GENEDIS - PROMOCASH-PROMOCHOIX-PROMOCOLLECTIV,1,PLERIN,22190,1,1
22.187.180,GLOBAL VIANDES - GLOBAL VIANDES FRANCE / GLOBAL VIANDES FRANCE,2,PLERIN,22190,1,2
22.190.002,MAISON LEFEBVRE - COCHON DES PRES/KERANDOU,1,PLESLIN-TRIGAVOU,22490,1,1
22.190.003,LA CHARCUTERIE DE LA CHANTELOUAS,1,PLESLIN-TRIGAVOU,22490,1,1
22.190.004,LA FERME DES AUBRIAIS,1,PLESLIN-TRIGAVOU,22490,1,1
22.191.012,OLIVIER HANDAYE,1,LE MENE,22330,1,1
22.193.016,COOPERL ARC ATLANTIQUE,1,PLESTAN,22640,1,1
22.197.002,GALETTES BERTEL,1,PLEUDIHEN-SUR-RANCE,22690,1,1
22.197.005,SOCIETE LAURENT PELLIET,1,PLEUDIHEN-SUR-RANCE,22690,1,1
22.205.001,EARL JOURNAUX,1,PLOREC-SUR-ARGUENON,22130,1,1
22.213.003,LA FERME DE LA PAUMMERAIS,1,PLESLIN-TRIGAVOU,22490,1,1
22.215.001,CHAMBRE METIERS ARTISANAT COTES ARMOR,1,PLOUFRAGAN,22440,1,1
22.225.001,CONSERVES STEPHAN,1,PLOUMAGOAR,22970,1,1
22.225.002,STEF LOGISTIQUE BRETAGNE NORD - STEF,1,PLOUMAGOAR,22970,1,1
22.225.003,LA CHAROLAISE,1,PLOUMAGOAR,22970,1,1
22.225.005,VF ARMORIQUE DISTRIBUTION,1,PLOUMAGOAR,22970,1,1
22.226.001,CHARCUTERIE OLLIVIER SARL / LES CHARCUTERIES D'ARMOR - CHARCUTERIE OLLIVIER,2,PLOUMILLIAU,22300,2,2
22.242.001,DENIS NICOLE,1,PLURIEN,22240,1,1
22.256.002,ABATTOIR DE KERMENGUY,1,QUEMPER-GUEZENNEC,22260,1,1
22.258.002,MARIE MORIN-FRANCE,1,QUESSOY,22120,1,1
22.259.003,CHEVILLE 35 - SBV / SOCIETE BETAIL VIANDE,2,QUEVERT,22100,2,3
22.259.033,MAISON LEFEBVRE - COCHON DES PRES KERANDOU,1,QUEVERT,22100,1,1
22.262.001,QUINTIN VIANDES,1,QUINTIN,22800,1,3
22.266.001,ABATTOIR DE ROSTRENEN,1,ROSTRENEN,22110,2,2
22.266.005,ITM ALIMENTAIRE INTERNATIONAL - BOISSONS ROSTRENEN,1,ROSTRENEN,22110,1,1
22.267.001,LUCES NORBERT,1,ROUILLAC,22250,1,1
22.272.009,SNACKING SERVICES - DAUNAT SERVICES,1,SAINT-AGATHON,22200,1,1
22.272.010,FARMOR - DOUX FARMOR,1,SAINT-AGATHON,22200,1,1
22.272.022,SOCIETE DES TRANSPORTS LANDOIS,1,SAINT-AGATHON,22200,1,1
22.272.025,BIO ARTISANAL / BIO ARTISANAL DE BRETAGNE,2,SAINT-AGATHON,22200,1,3
22.272.026,DENOUAL ROLAND - LES DELICES DE LA BELLE NOE / LES DELICES DE LA BELLE NOE,2,SAINT-AGATHON,22200,1,2
22.272.028,GUYADER TERROIR ET CREATION,1,SAINT-AGATHON,22200,1,1
22.277.001,QUINTIN VIANDES - LA VIANDE D'HENRI,1,SAINT-BRANDAN,22800,1,1
22.277.003,SOCANVOL / SOCAVOL,2,SAINT-BRANDAN,22800,2,3
22.277.004,SOCIETE NOUVELLE BELDIS,1,SAINT-BRANDAN,22800,1,1
22.278.003,COOPERL ARC ATLANTIQUE,1,SAINT-BRIEUC,22000,1,1
22.278.004,HAMEON SAS,1,SAINT-BRIEUC,22000,1,1
22.278.005,STEF LOGISTIQUE BRETAGNE NORD - STEF,1,SAINT-BRIEUC,22000,1,1
22.278.034,METRO CASH & CARRY FRANCE / METRO FRANCE,2,SAINT-BRIEUC,22000,1,2
22.279.001,ENTREPOTS FRIGORIFIQUES DE L ARGOAT,1,SAINT-CARADEC,22600,1,1
22.300.001,L UZELAISE SA,1,SAINT-HERVE,22460,1,1
22.321.003,GRISOT SERVICES,1,SAINT-NICOLAS-DU-PELEM,22480,1,1
22.321.008,GALLIANCE SAINT NICOLAS DU PELEM,1,SAINT-NICOLAS-DU-PELEM,22480,1,1
22.327.001,COMPTOIR ARMORICAIN VIANDES ET BETAILS - LA BOUCHERIE DE GASTON / LA BOUCHERIE DE GASTON,2,SAINT-SAMSON-SUR-RANCE,22100,1,2
22.327.002,PHYSAN LA PROBIOLYSE - LABORATOIRE PHYSAN LA PROBIOLYSE,1,SAINT-SAMSON-SUR-RANCE,22100,1,1
22.354.003,SOVEFRAIS,1,TREGLAMUS,22540,1,1
22.364.008,KERMENE,1,TRELIVAN,22100,1,2
22.371.001,SOCIETE VITREENNE D'ABATTAGE,1,TREMOREL,22230,1,3
22.371.015,OLANO LOGISTIQUE,1,TREMOREL,22230,1,1
22.372.006,TOP ATLANTIQUE,1,TREMUSON,22440,1,1
22.372.007,ETABLISSEMENTS BOURGUIGNON,1,TREMUSON,22440,1,1
22.376.001,LE CLEZIO ABATTOIR (LCA),1,TREVE,22600,1,1
22.376.005,TDI,1,TREVE,22600,1,2
22.385.001,VOLFRANCE,1,LA VICOMTE-SUR-RANCE,22690,1,2
22.388.001,KERMENE,1,VILDE-GUINGALAN,22980,1,2
22.389.003,STB - L'ATELIER TRAITEUR,1,YFFINIAC,22120,1,2
22.389.005,STEF LOGISTIQUE BRETAGNE NORD - STEF,1,YFFINIAC,22120,1,1
22.389.012,STEF TRANSPORT SAINT BRIEUC,1,YFFINIAC,22120,1,1
22.389.047,SOLANE,1,YFFINIAC,22120,1,1
22.389.050,ETS LE FLAHEC,1,YFFINIAC,22120,1,1
22.389.053,SOCIETE FRIGORIFIQUE D'YFFINIAC,1,YFFINIAC,22120,1,1
23.027.001,GAEC LEPETIT,1,BOSMOREAU-LES-MINES,23400,1,1
23.068.001,SELECTION D'ELEVEURS,1,CRESSAT,23140,1,1
23.068.011,AU BON GOUT CREUSOIS,1,CRESSAT,23140,1,3
23.090.002,GAEC DU BARRY,1,GENTIOUX-PIGEROLLES,23340,1,1
23.090.005,LA FERME DES NAUTAS,1,GENTIOUX-PIGEROLLES,23340,1,1
23.096.139,GAEC DE COURTILLE,1,GUERET,23000,1,1
23.115.001,LA BOUCHEE LOCALE,1,MAGNAT-L'ETRANGE,23260,1,1
23.115.006,GAEC GUINOT,1,MAGNAT-L'ETRANGE,23260,1,1
23.117.001,SE CHAVEGRAND,1,MAISON-FEYNE,23800,1,1
23.131.001,VITANUTRITION,1,MERINCHAL,23420,1,1
23.166.001,ILSON PHILIPPE,1,SAGNAT,23800,1,2
23.176.001,PAGE,1,LA SOUTERRAINE,23300,1,2
23.176.002,CAT JAMES MARANGE,1,LA SOUTERRAINE,23300,1,1
23.195.008,GENTY,1,SAINT-FIEL,23000,1,1
23.245.002,APAJH DE LA CREUSE,1,SAINT-SULPICE-LE-GUERETOIS,23000,1,1
24.004.001,INDIVISION SUCCESSORALE VIRESOLVIT,1,AJAT,24210,1,1
24.004.002,EARL LA LANDE DES ORMEAUX,1,AJAT,24210,1,1
24.014.002,VOLAILLES DUMAS PERIGORD NOIR,1,AUBAS,24290,1,2
24.016.003,FROM TERROIR - DECOUVRE ET SAVOURE,1,AUGIGNAC,24300,1,1
24.022.001,EARL DU DOMAINE DE BARBE,1,BADEFOLS-SUR-DORDOGNE,24150,1,1
24.034.001,ASSOC LES PAPILLONS BLANCS - ESAT DE GAMMAREIX,1,BELEYMAS,24140,1,1
24.037.001,ABATTOIR DE BERGERAC,1,BERGERAC,24100,1,1
24.037.002,STOCKGEL,1,BERGERAC,24100,1,1
24.037.004,DELMOND FOIES GRAS,1,BERGERAC,24100,1,2
24.037.016,ALIMENTATION FINE DE FRANCE,1,BERGERAC,24100,1,1
24.037.025,LODIFRAIS,1,BERGERAC,24100,1,1
24.037.029,PERIGORD VIANDES,1,BERGERAC,24100,1,1
24.037.030,LERMURIER - PROMOCASH,1,BERGERAC,24100,1,1
24.037.032,LA TRUFFE PERIGOURDINE,1,BERGERAC,24100,1,2
24.037.033,VLS,1,BERGERAC,24100,1,1
24.037.101,BERCADIS,1,BERGERAC,24100,1,1
24.040.003,MAISON LEMBERT,1,BEYNAC-ET-CAZENAC,24220,1,1
24.050.003,GATINEL ET FILS,1,BORREZE,24590,1,2
24.053.001,SOBEVAL,1,BOULAZAC ISLE MANOIRE,24330,1,5
24.053.002,TRADITIONS CHARCUTIERES BIO,1,BOULAZAC ISLE MANOIRE,24750,1,1
24.053.004,SOCIETE PERIGORDINE DE SALAISONS - SOCIETE PERIGOURDINE DE SALAISONS / SOCIETE PERIGOURDINE DE SALAISONS,2,BOULAZAC ISLE MANOIRE,24750,1,3
24.053.007,ESPINET / SA ESPINET,2,BOULAZAC ISLE MANOIRE,24750,1,2
24.053.018,GECACIS - PROMOCASH,1,BOULAZAC ISLE MANOIRE,24750,1,1
24.053.020,ESPACE FORMATION DES METIERS,1,BOULAZAC ISLE MANOIRE,24750,1,1
24.064.003,BOUFFIER ET FILS,1,BRANTOME EN PERIGORD,24310,1,1
24.064.005,CARTEAUD SAS,1,BRANTOME EN PERIGORD,24310,1,1
24.064.007,CONSERVERIE DE BRANTOME,1,BRANTOME EN PERIGORD,24310,1,1
24.067.001,MAISON COUDEYRAT / MAISON COUDEYRAT - PORC AQUITAINE,2,LE BUGUE,24260,1,3
24.067.002,ETS GROLIERE & FILS,1,LE BUGUE,24260,1,2
24.068.003,MAISON ARVOUET / STE EXPLOIT ETS ARVOUET,2,LE BUISSON-DE-CADOUIN,24480,2,2
24.071.001,EARL VAL DE CHANEDIERE,1,BUSSIERE-BADIL,24360,1,1
24.074.001,JARDEL ET FILS,1,CALVIAC-EN-PERIGORD,24370,1,1
24.076.001,JACQUES JEREMY,1,CAMPAGNE,24260,1,1
24.082.001,MAZET DENIS,1,CARSAC-AILLAC,24200,1,1
24.082.003,ESPINET,1,CARSAC-AILLAC,24200,1,1
24.090.003,EARL FERME DE LAFAYAS,1,CELLES,24600,1,1
24.091.005,VIDAL FOIES GRAS,1,CENAC-ET-SAINT-JULIEN,24250,1,3
24.102.004,SODIGEL QUERCY-GEL,1,CHANCELADE,24650,1,1
24.106.002,SARL MERCIER,1,LA CHAPELLE-AUBAREIL,24290,1,1
24.109.001,EARL GENDRON / GENDRON,2,LA CHAPELLE GRESIGNAC,24320,1,2
24.115.005,LOUBET PATRICK,1,CHATEAU-L'EVEQUE,24460,1,1
24.130.001,LE SEGERAL / LE SEGERAL - LA FERME EN PERIGORD,2,LE LARDIN-SAINT-LAZARE,24570,1,2
24.137.004,ASSOC DES ELEVEURS DE DORDOGNE,1,COULOUNIEIX-CHAMIERS,24660,1,1
24.138.001,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU PERIGORD - LEGTPA PERIGUEUX / LEGTPA PERIGUEUX,2,COULOUNIEIX-CHAMIERS,24660,1,5
24.152.002,EARL LA FERME DE TURNAC / LA FERME DE TURNAC,2,DOMME,24250,1,3
24.153.003,FERME DUBOIS,1,LA DORNAC,24120,1,3
24.164.002,JEAN LUC GOURSAT,1,EXCIDEUIL,24160,1,1
24.167.002,SOCIETE D'EXPLOITATION DES ABATTOIRS D,1,EYMET,24500,1,1
24.167.005,LOU GASCOUN - LOU GASCOUN MERCADIER,1,EYMET,24500,1,1
24.167.013,L'AUTHENTIQUE,1,EYMET,24500,1,1
24.167.014,SARL FOIE GRAS GAUDIN,1,EYMET,24500,1,1
24.168.001,MON COCHON CHARCUTERIE PAYSANNE,1,PLAISANCE,24560,1,1
24.168.006,S.A.R.L VILAR A JEAN DIGEAUX,1,PLAISANCE,24560,1,1
24.172.008,SAS ALBIE FOIE GRAS,1,LES EYZIES,24620,1,1
24.175.001,SARL PELEGRIS,1,LES FARGES,24290,1,3
24.188.002,SOCIETE ARNAUD - CONSERVERIE DU MANOIRE,1,FOSSEMAGNE,24210,1,1
24.205.002,LARCHER OLIVIER - MAISON BERANO,1,GRIGNOLS,24110,1,1
24.218.002,FERME DU MAS LABORIE,1,JUMILHAC-LE-GRAND,24630,1,1
24.229.001,EARL SOURBE,1,LE LARDIN-SAINT-LAZARE,24570,1,1
24.235.002,GAEC FERME DESMOULIN,1,MAREUIL EN PERIGORD,24340,1,1
24.237.001,BOYAUDERIE CYRANO,1,LEMBRAS,24100,1,1
24.243.004,BAELE RAYMONDE,1,LISLE,24350,1,2
24.246.002,SCEA LA FERME DE BIORNE,1,LUNAS,24130,1,2
24.255.002,DELBOS FREDERIC,1,MARQUAY,24620,1,1
24.255.004,LA FERME DE LA GREZELIE,1,MARQUAY,24620,1,1
24.258.005,FERME DE PUYGAUTHIER / GRYMONPREZ BENOIST - FERME DE PUYGAUTHIER,2,NOTRE-DAME-DE-SANILHAC,24750,1,2
24.263.004,GALTIER RICHARD / GALTIER RICHARD - RICHARD ET NATHALIE GALTIER,2,MAZEYROLLES,24550,1,2
24.280.001,SARL BRUSAMOLIN ET FILS,1,MARSALES,24540,1,3
24.291.005,FOIES GRAS TEYSSIER,1,MONTIGNAC LASCAUX,24290,1,1
24.292.001,MARCETEAU,1,MONTPEYROUX,24610,1,2
24.294.001,LA SAUCISSERIE D'AQUITAINE,1,MONTPON-MENESTEROL,24700,1,1
24.294.005,LE GUEN MARIE,1,BEAUPOUYET,24400,1,1
24.295.001,FERME DE PUYPELAT - EARL LA FERME DE PUYPLAT,1,MONTREM,24110,1,1
24.311.002,VOLAGRAIN PERIGORD,1,NONTRON,24300,1,2
24.311.003,CHEVILLE NONTRONNAISE / CHEVILLE NONTRONNAISES,2,NONTRON,24300,1,3
24.312.006,CLAS,1,SANILHAC,24660,1,1
24.312.007,PRUDHOMME FABIEN,1,NOTRE-DAME-DE-SANILHAC,24660,1,2
24.317.002,TRIBIER PLEINEFAGE,1,PAULIN,24590,1,1
24.320.004,CANARDS PERIGOURDINS DE LANOUAILLE,1,PAYZAC,24270,1,1
24.320.005,FERME LACOMBE,1,PAYZAC,24270,1,2
24.321.002,ETABLISSEMENT JACK BLANC,1,PAZAYAC,24120,1,1
24.322.017,METRO FRANCE,1,PERIGUEUX,24000,1,1
24.328.002,CCA PERIGORD LES BORIES DU PERIGORD - LES BORIES DU PERIGORD,1,PIEGUT-PLUVIERS,24360,1,1
24.336.004,CENTRE AIDE PAR LE TRAVAIL,1,PRATS-DE-CARLUX,24370,1,1
24.352.007,SOCIETE RIBERACOISE D'ABATTAGE,1,RIBERAC,24600,1,1
24.354.001,FERME AVICOLE DES GRANDS CHAMPS,1,LA ROCHE-CHALAIS,24490,1,3
