code,nom,marque,produit,espece,bras,ns,grade,sel,proteines,regle
2149949010645,Filet de poulet sans peau cuit,,blanc_de_poulet,poulet,temoin,2.0,b,1.7,22.0,decoupe_crue
2208805040605,Mini-brochettes de filet de poulet assaisonné cumin paprika,,blanc_de_poulet,poulet,temoin,-1.0,a,1.1,20.0,decoupe_crue
2208928000005,Milanaise de dinde,Royal Bernard,blanc_de_poulet,dinde,temoin,-1.0,a,1.14278650035511,15.7471506569602,decoupe_crue
2227548009649,Filet de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548020149,Filets de poulet,Carrefour,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548020934,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548021191,Filet de poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548022433,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548023164,Filet de poulet rôti,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548023225,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548023683,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548024277,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548024345,Filets de poulet avec peau saumures et rotis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548025120,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548025526,Filet de poulet avec peau rôti,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548025847,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.3999999761581,25.0,decoupe_crue
2227548025915,Filets de poule,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548026240,"Filet de poulet avec peau, saumurés et rotis",,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548026639,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548027483,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548027681,Filet de Poulets,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548027759,Filets de poulet,Carrefour,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548028015,Filets de poulet avec peau saumurés et rôtis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548028145,Filets de poulet avec peau saumurés et rôtis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548028275,Filet de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548028404,Filet de poulet,Carrefour,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548028473,Filet de poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548028534,Filets de poulet avec peau saumurés et rotis,,blanc_de_poulet,poulet,temoin,2.0,b,1.3999999761581,25.0,decoupe_crue
2227548029067,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548029197,filet de poulet rotis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548029586,Filet de Poulet rôtis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548029654,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548029852,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548029913,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548030117,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548030179,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548030315,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548030636,Filets de poulet Carrefour,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548030704,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548031039,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548031497,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548032548,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548032999,"Filets de poulet avec peau, saumurés et rôtis",,blanc_de_poulet,poulet,temoin,2.0,b,1.3999999761581,25.0,decoupe_crue
2227548033132,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548033194,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548033989,Filet de poulet avec peau,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548034245,Filet de poulet,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548034504,Filets de poulet rôtis,Carrefour Original,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548034900,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548035099,Filet poulet roti,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548035167,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548035365,Filets de poulet,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548036010,Filet de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548037598,Filets de poulet,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548037789,"Filets de poulet avec peau, traités en salaison et rôtis",Carrefour Original,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548037918,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548038311,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548039424,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548039622,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548040543,,Carrefour Original,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2227548040673,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,25.0,decoupe_crue
2227548041465,Filets de Poulet rôtis,,blanc_de_poulet,poulet,temoin,0.0,a,1.2,24.0,decoupe_crue
2252642002739,Filet de poulet,Delhaize,blanc_de_poulet,poulet,temoin,3.0,c,1.7,18.0,decoupe_crue
2252644002515,Filet de poulet fines herbes,Delhaize,blanc_de_poulet,poulet,temoin,3.0,c,1.7,18.0,decoupe_crue
2252644002638,Filet de Poulet,Delhaize,blanc_de_poulet,poulet,temoin,3.0,c,1.7,18.0,decoupe_crue
2255956016799,Aiguillettes de poulet grillé,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.5,25.0,decoupe_crue
2431628014632,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628015417,Filet de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628015615,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628016018,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628016339,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628016926,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628017053,Filets de poulet rotis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628017190,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628018043,Filets de poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628018241,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2431628018302,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628018432,Filet poulet rôti le gaulois,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628018562,Filets de poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628018760,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628018838,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628018968,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019095,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019156,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019293,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019613,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628019682,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019743,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019811,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628019880,Filet de pouler roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020077,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020145,Filets De Poulets Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020206,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020336,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020404,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020534,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628020602,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020664,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020732,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020794,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020862,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020930,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628020992,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021128,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021197,filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021258,Filet de poulet RÔTI Le gaulois,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021388,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.4,24.0,decoupe_crue
2431628021654,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021784,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021845,Poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021913,Filets poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628021975,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022040,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022118,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022170,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022248,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022309,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022439,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022507,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022705,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022767,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022835,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628022965,Filets de poulet rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628023023,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023092,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023160,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023221,Filets de poulet rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023290,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023351,Filets de poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023429,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023559,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023610,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023689,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023757,Filets de Poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023818,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023887,Filet de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628023948,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024013,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.375,24.0,decoupe_crue
2431628024075,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628024143,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024204,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024273,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024341,Filets De Poulets Rotis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024402,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024471,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024532,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,3.0,c,1.1,20.0,decoupe_crue
2431628024600,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.42,24.0,decoupe_crue
2431628024662,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024730,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024808,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024860,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024938,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628024990,Filets De Poulet Rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025065,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025126,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025195,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025256,Filets de poulets rôtie,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025324,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2431628025393,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025454,Poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025522,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025584,Filets poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025652,Filets de poulet Rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025713,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025782,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025843,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.4,24.0,decoupe_crue
2431628025911,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628025980,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2431628026048,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026116,Filets Poulets Rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026178,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3,23.08,decoupe_crue
2431628026246,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026307,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026376,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026444,Filet De Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026505,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026635,Filets de poulet rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026703,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026765,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026833,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026895,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628026963,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027038,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027168,Blanc de Poulet Grillé Rôti ou Cuit au Four (Peau Pas Mangée),Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027229,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027298,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027359,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027427,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027489,Filets de poulet ROTI,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027557,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027625,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027687,Filet de poulet RÔTI,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.4,24.0,decoupe_crue
2431628027755,Filet poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027816,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628027946,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028011,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028073,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028141,filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028219,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028271,Filets de Poulet Rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028349,Filet De Poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028400,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028479,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028530,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028608,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028677,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028738,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.0825,24.0,decoupe_crue
2431628028806,Filets de poulet rôtis,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028868,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028936,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628028998,Filet de Poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029063,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029124,Filets de poulet rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029261,Filet de poulets roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029322,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029391,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628029452,Filet de poulet rôti,le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029520,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2431628029582,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
